R	G	B
1.0	1.0	0.8
1.0	0.9977854671280277	0.7945866974240677
1.0	0.9955709342560554	0.7891733948481354
1.0	0.9933564013840831	0.783760092272203
1.0	0.9911418685121107	0.7783467896962707
1.0	0.9889273356401385	0.7729334871203384
1.0	0.9867128027681661	0.7675201845444061
1.0	0.9844982698961938	0.7621068819684736
1.0	0.9822837370242214	0.7566935793925413
1.0	0.9800692041522492	0.751280276816609
1.0	0.9778546712802768	0.7458669742406767
1.0	0.9756401384083045	0.7404536716647444
1.0	0.9734256055363322	0.735040369088812
1.0	0.9712110726643599	0.7296270665128797
1.0	0.9689965397923875	0.7242137639369474
1.0	0.9667820069204153	0.718800461361015
1.0	0.9645674740484429	0.7133871587850826
1.0	0.9623529411764706	0.7079738562091503
1.0	0.9601384083044983	0.702560553633218
1.0	0.957923875432526	0.6971472510572857
1.0	0.9557093425605536	0.6917339484813534
1.0	0.9534948096885814	0.686320645905421
1.0	0.951280276816609	0.6809073433294887
1.0	0.9490657439446367	0.6754940407535563
1.0	0.9468512110726643	0.670080738177624
1.0	0.9446366782006921	0.6646674356016917
1.0	0.9424221453287197	0.6592541330257593
1.0	0.9402076124567474	0.653840830449827
1.0	0.9379930795847751	0.6484275278738947
1.0	0.9357785467128028	0.6430142252979623
1.0	0.9335640138408304	0.63760092272203
1.0	0.9313494809688582	0.6321876201460976
0.9999846212995002	0.9291041906958862	0.6268050749711649
0.9998615916955017	0.926643598615917	0.6216378316032296
0.9997385620915032	0.9241830065359478	0.6164705882352941
0.9996155324875048	0.9217224144559785	0.6113033448673587
0.9994925028835063	0.9192618223760093	0.6061361014994233
0.9993694732795079	0.91680123029604	0.6009688581314879
0.9992464436755094	0.9143406382160708	0.5958016147635525
0.999123414071511	0.9118800461361015	0.590634371395617
0.9990003844675125	0.9094194540561322	0.5854671280276816
0.998877354863514	0.906958861976163	0.5802998846597462
0.9987543252595156	0.9044982698961938	0.5751326412918109
0.9986312956555171	0.9020376778162246	0.5699653979238755
0.9985082660515187	0.8995770857362553	0.5647981545559401
0.9983852364475202	0.8971164936562861	0.5596309111880047
0.9982622068435217	0.8946559015763168	0.5544636678200692
0.9981391772395233	0.8921953094963475	0.5492964244521338
0.9980161476355248	0.8897347174163783	0.5441291810841984
0.9978931180315264	0.8872741253364091	0.538961937716263
0.9977700884275279	0.8848135332564399	0.5337946943483276
0.9976470588235294	0.8823529411764706	0.5286274509803922
0.997524029219531	0.8798923490965014	0.5234602076124568
0.9974009996155325	0.8774317570165321	0.5182929642445214
0.9972779700115341	0.8749711649365628	0.5131257208765859
0.9971549404075356	0.8725105728565936	0.5079584775086505
0.9970319108035371	0.8700499807766243	0.5027912341407151
0.9969088811995387	0.8675893886966551	0.49762399077277975
0.9967858515955402	0.8651287966166858	0.4924567474048443
0.9966628219915418	0.8626682045367167	0.4872895040369089
0.9965397923875433	0.8602076124567474	0.48212226066897346
0.9964167627835449	0.8577470203767782	0.4769550173010381
0.9962937331795464	0.8552864282968089	0.47178777393310267
0.9961707035755479	0.8528258362168397	0.4666205305651673
0.996078431372549	0.8497808535178777	0.46145328719723183
0.996078431372549	0.8449826989619377	0.45628604382929644
0.996078431372549	0.8401845444059978	0.4511188004613611
0.996078431372549	0.8353863898500576	0.4459515570934256
0.996078431372549	0.8305882352941176	0.4407843137254902
0.996078431372549	0.8257900807381776	0.4356170703575548
0.996078431372549	0.8209919261822376	0.4304498269896194
0.996078431372549	0.8161937716262976	0.425282583621684
0.996078431372549	0.8113956170703576	0.4201153402537486
0.996078431372549	0.8065974625144174	0.41494809688581313
0.996078431372549	0.8017993079584775	0.40978085351787785
0.996078431372549	0.7970011534025374	0.40461361014994235
0.996078431372549	0.7922029988465974	0.39944636678200696
0.996078431372549	0.7874048442906574	0.3942791234140715
0.996078431372549	0.7826066897347174	0.3891118800461361
0.996078431372549	0.7778085351787773	0.38394463667820067
0.996078431372549	0.7730103806228373	0.3787773933102653
0.996078431372549	0.7682122260668973	0.3736101499423299
0.996078431372549	0.7634140715109574	0.36844290657439455
0.996078431372549	0.7586159169550173	0.3632756632064591
0.996078431372549	0.7538177623990773	0.35810841983852365
0.996078431372549	0.7490196078431373	0.35294117647058826
0.996078431372549	0.7442214532871972	0.3477739331026528
0.996078431372549	0.7394232987312572	0.3426066897347174
0.996078431372549	0.7346251441753171	0.337439446366782
0.996078431372549	0.7298269896193771	0.33227220299884663
0.996078431372549	0.7250288350634372	0.32710495963091124
0.996078431372549	0.7202306805074971	0.3219377162629758
0.996078431372549	0.715432525951557	0.31677047289504034
0.996078431372549	0.710634371395617	0.31160322952710495
0.996078431372549	0.705836216839677	0.30643598615916956
0.996078431372549	0.701038062283737	0.30126874279123417
0.9960322952710496	0.6963321799307958	0.29730103806228375
0.9959092656670512	0.6917800845828527	0.29533256439830835
0.9957862360630527	0.6872279892349097	0.29336409073433295
0.9956632064590543	0.6826758938869665	0.29139561707035755
0.9955401768550558	0.6781237985390234	0.28942714340638215
0.9954171472510573	0.6735717031910803	0.28745866974240675
0.9952941176470589	0.6690196078431372	0.28549019607843135
0.9951710880430604	0.6644675124951941	0.28352172241445595
0.995048058439062	0.659915417147251	0.2815532487504806
0.9949250288350635	0.6553633217993079	0.2795847750865052
0.994801999231065	0.6508112264513649	0.2776163014225298
0.9946789696270665	0.6462591311034217	0.2756478277585544
0.994555940023068	0.6417070357554786	0.273679354094579
0.9944329104190696	0.6371549404075355	0.2717108804306036
0.9943098808150711	0.6326028450595924	0.2697424067666282
0.9941868512110726	0.6280507497116493	0.26777393310265285
0.9940638216070742	0.6234986543637062	0.26580545943867745
0.9939407920030757	0.6189465590157632	0.26383698577470205
0.9938177623990773	0.6143944636678201	0.26186851211072665
0.9936947327950788	0.609842368319877	0.25990003844675125
0.9935717031910803	0.6052902729719338	0.25793156478277585
0.9934486735870819	0.6007381776239908	0.25596309111880045
0.9933256439830834	0.5961860822760476	0.25399461745482504
0.993202614379085	0.5916339869281046	0.25202614379084964
0.9930795847750865	0.5870818915801614	0.2500576701268743
0.992956555171088	0.5825297962322185	0.2480891964628989
0.9928335255670896	0.5779777008842754	0.24612072279892352
0.9927104959630911	0.5734256055363323	0.2441522491349481
0.9925874663590927	0.568873510188389	0.2421837754709727
0.9924644367550942	0.5643214148404461	0.2402153018069973
0.9923414071510958	0.5597693194925029	0.23824682814302192
0.9922183775470973	0.5552172241445599	0.23627835447904652
0.9920953479430988	0.5490657439446367	0.23418685121107266
0.9919723183391004	0.5413148788927336	0.23197231833910034
0.9918492887351019	0.5335640138408305	0.22975778546712802
0.9917262591311035	0.5258131487889274	0.2275432525951557
0.991603229527105	0.5180622837370245	0.22532871972318344
0.9914801999231065	0.5103114186851212	0.22311418685121107
0.9913571703191081	0.502560553633218	0.22089965397923875
0.9912341407151096	0.4948096885813149	0.21868512110726643
0.9911111111111112	0.48705882352941177	0.2164705882352941
0.9909880815071127	0.4793079584775087	0.2142560553633218
0.9908650519031142	0.4715570934256056	0.21204152249134947
0.9907420222991158	0.46380622837370244	0.20982698961937715
0.9906189926951173	0.45605536332179936	0.20761245674740483
0.9904959630911189	0.4483044982698962	0.20539792387543251
0.9903729334871204	0.4405536332179931	0.2031833910034602
0.990249903883122	0.43280276816609	0.2009688581314879
0.9901268742791235	0.42505190311418684	0.19875432525951556
0.990003844675125	0.41730103806228375	0.19653979238754324
0.9898808150711266	0.40955017301038066	0.19432525951557092
0.9897577854671281	0.4017993079584775	0.1921107266435986
0.9896347558631297	0.3940484429065746	0.18989619377162636
0.9895117262591311	0.38629757785467134	0.187681660899654
0.9893886966551326	0.3785467128027682	0.18546712802768167
0.9892656670511342	0.37079584775086505	0.18325259515570935
0.9891426374471357	0.36304498269896196	0.18103806228373703
0.9890196078431372	0.35529411764705887	0.17882352941176471
0.9888965782391388	0.3475432525951557	0.1766089965397924
0.9887735486351403	0.3397923875432526	0.17439446366782008
0.9886505190311419	0.3320415224913495	0.17217993079584776
0.9885274894271434	0.3242906574394464	0.16996539792387544
0.988404459823145	0.31653979238754326	0.16775086505190312
0.9882814302191465	0.3087889273356401	0.1655363321799308
0.9863129565551711	0.30188389081122646	0.16362937331795463
0.9832372164552096	0.2954863514033064	0.16190695886197615
0.980161476355248	0.2890888119953864	0.1601845444059977
0.9770857362552865	0.2826912725874664	0.1584621299500192
0.974009996155325	0.27629373317954653	0.1567397154940408
0.9709342560553633	0.2698961937716263	0.15501730103806227
0.9678585159554018	0.2634986543637063	0.15329488658208382
0.9647827758554403	0.25710111495578625	0.15157247212610533
0.9617070357554787	0.2507035755478662	0.14985005767012688
0.9586312956555171	0.2443060361399462	0.1481276432141484
0.9555555555555556	0.23790849673202616	0.14640522875816994
0.952479815455594	0.23151095732410615	0.14468281430219146
0.9494040753556324	0.2251134179161861	0.142960399846213
0.946328335255671	0.21871587850826607	0.14123798539023452
0.9432525951557094	0.21231833910034603	0.13951557093425604
0.9401768550557478	0.205920799692426	0.13779315647827758
0.9371011149557862	0.19952326028450595	0.1360707420222991
0.9340253748558247	0.19312572087658592	0.13434832756632065
0.9309496347558631	0.1867281814686659	0.13262591311034216
0.9278738946559015	0.18033064206074587	0.1309034986543637
0.92479815455594	0.17393310265282602	0.12918108419838528
0.9217224144559785	0.16753556324490582	0.12745866974240677
0.9186466743560169	0.16113802383698578	0.1257362552864283
0.9155709342560553	0.15474048442906574	0.12401384083044982
0.9124951941560938	0.1483429450211457	0.12229142637447135
0.9094194540561322	0.1419454056132257	0.12056901191849288
0.9063437139561706	0.13554786620530565	0.11884659746251441
0.903267973856209	0.1291503267973856	0.11712418300653595
0.9001922337562476	0.12275278738946557	0.11540176855055748
0.897116493656286	0.11635524798154556	0.11367935409457901
0.8940407535563244	0.10995770857362552	0.11195693963860054
0.8909650134563629	0.10356016916570548	0.11023452518262206
0.8866897347174163	0.09956170703575548	0.11072664359861592
0.8820146097654747	0.09636293733179546	0.11195693963860054
0.8773394848135332	0.09316416762783544	0.11318723567858516
0.8726643598615916	0.08996539792387544	0.11441753171856978
0.8679892349096502	0.0867666282199155	0.11564782775855437
0.8633141099577085	0.0835678585159554	0.11687812379853903
0.858638985005767	0.08036908881199539	0.11810841983852365
0.8539638600538254	0.07717031910803537	0.11933871587850826
0.8492887351018839	0.07397154940407535	0.12056901191849288
0.8446136101499423	0.07077277970011533	0.12179930795847752
0.8399384851980007	0.06757400999615532	0.12302960399846213
0.8352633602460592	0.0643752402921953	0.12425990003844675
0.8305882352941176	0.06117647058823529	0.12549019607843137
0.8259131103421761	0.05797770088427528	0.126720492118416
0.8212379853902345	0.05477893118031526	0.1279507881584006
0.816562860438293	0.051580161476355246	0.12918108419838523
0.8118877354863514	0.04838139177239523	0.13041138023836985
0.8072126105344098	0.045182622068435215	0.1316416762783545
0.8025374855824683	0.0419838523644752	0.1328719723183391
0.7978623606305267	0.03878508266051518	0.13410226835832373
0.7931872356785853	0.03558631295655526	0.13533256439830832
0.7885121107266436	0.03238754325259516	0.13656286043829297
0.7838369857747021	0.02918877354863514	0.13779315647827758
0.7791618608227605	0.02599000384467512	0.1390234525182622
0.774486735870819	0.022791234140715114	0.14025374855824682
0.7698116109188774	0.019592464436755094	0.14148404459823144
0.7651364859669358	0.016393694732795075	0.1427143406382161
0.7604613610149943	0.013194925028835056	0.14394463667820068
0.7557862360630527	0.00999615532487505	0.14517493271818532
0.7511111111111112	0.006797385620915031	0.14640522875816994
0.7464359861591696	0.0035986159169550114	0.14763552479815456
0.741760861207228	0.0003998462129950059	0.14886582083813918
0.7346097654748174	0.0	0.14901960784313725
0.7271049596309113	0.0	0.14901960784313725
0.719600153787005	0.0	0.14901960784313725
0.7120953479430988	0.0	0.14901960784313725
0.7045905420991929	0.0	0.14901960784313725
0.6970857362552865	0.0	0.14901960784313725
0.6895809304113802	0.0	0.14901960784313725
0.682076124567474	0.0	0.14901960784313725
0.6745713187235679	0.0	0.14901960784313725
0.6670665128796617	0.0	0.14901960784313725
0.6595617070357555	0.0	0.14901960784313725
0.6520569011918493	0.0	0.14901960784313725
0.6445520953479431	0.0	0.14901960784313725
0.6370472895040369	0.0	0.14901960784313725
0.6295424836601308	0.0	0.14901960784313725
0.6220376778162245	0.0	0.14901960784313725
0.6145328719723183	0.0	0.14901960784313725
0.6070280661284122	0.0	0.14901960784313725
0.599523260284506	0.0	0.14901960784313725
0.5920184544405998	0.0	0.14901960784313725
0.5845136485966937	0.0	0.14901960784313725
0.5770088427527874	0.0	0.14901960784313725
0.5695040369088812	0.0	0.14901960784313725
0.5619992310649751	0.0	0.14901960784313725
0.5544944252210688	0.0	0.14901960784313725
0.5469896193771626	0.0	0.14901960784313725
0.5394848135332564	0.0	0.14901960784313725
0.5319800076893503	0.0	0.14901960784313725
0.524475201845444	0.0	0.14901960784313725
0.5169703960015378	0.0	0.14901960784313725
0.5094655901576317	0.0	0.14901960784313725
0.5019607843137255	0.0	0.14901960784313725
