R	G	B
0.4980392156862745	0.23137254901960785	0.03137254901960784
0.5060361399461746	0.2358323721645521	0.031064975009611688
0.5140330642060746	0.24029219530949636	0.030757400999615533
0.5220299884659746	0.2447520184544406	0.030449826989619375
0.5300269127258747	0.24921184159938486	0.03014225297962322
0.5380238369857747	0.2536716647443291	0.029834678969627066
0.5460207612456748	0.25813148788927337	0.02952710495963091
0.5540176855055747	0.2625913110342176	0.029219530949634753
0.5620146097654748	0.2670511341791619	0.0289119569396386
0.5700115340253749	0.27151095732410613	0.028604382929642444
0.5780084582852749	0.2759707804690504	0.02829680891964629
0.586005382545175	0.28043060361399463	0.02798923490965013
0.5940023068050749	0.2848904267589389	0.027681660899653977
0.601999231064975	0.28935024990388314	0.027374086889657822
0.6099961553248751	0.2938100730488274	0.027066512879661664
0.617993079584775	0.29826989619377164	0.02675893886966551
0.6259900038446751	0.3027297193387159	0.026451364859669355
0.6339869281045751	0.30718954248366015	0.0261437908496732
0.6419838523644752	0.3116493656286044	0.025836216839677045
0.6499807766243753	0.31610918877354865	0.02552864282968089
0.6579777008842752	0.32056901191849285	0.025221068819684733
0.6659746251441753	0.32502883506343716	0.024913494809688578
0.6739715494040753	0.3294886582083814	0.024605920799692423
0.6819684736639753	0.33394848135332567	0.024298346789696265
0.6899653979238753	0.33840830449826986	0.02399077277970011
0.6979623221837754	0.34286812764321417	0.023683198769703956
0.7054209919261822	0.3483275663206459	0.024605920799692423
0.7123414071510957	0.35478662053056514	0.02675893886966551
0.7192618223760092	0.3612456747404844	0.0289119569396386
0.7261822376009227	0.3677047289504037	0.031064975009611685
0.7331026528258362	0.37416378316032295	0.03321799307958477
0.7400230680507497	0.3806228373702422	0.03537101114955786
0.7469434832756632	0.3870818915801615	0.03752402921953094
0.7538638985005766	0.3935409457900807	0.03967704728950402
0.7607843137254902	0.39999999999999997	0.041830065359477114
0.7677047289504036	0.40645905420991923	0.043983083429450204
0.7746251441753171	0.4129181084198385	0.04613610149942329
0.7815455594002306	0.4193771626297577	0.04828911956939637
0.7884659746251441	0.42583621683967704	0.05044213763936947
0.7953863898500576	0.4322952710495963	0.05259515570934256
0.8023068050749711	0.4387543252595155	0.054748173779315644
0.8092272202998846	0.44521337946943473	0.05690119184928871
0.8161476355247981	0.45167243367935406	0.059054209919261816
0.8230680507497117	0.4581314878892733	0.061207227989234905
0.8299884659746251	0.4645905420991926	0.063360246059208
0.8369088811995385	0.4710495963091118	0.06551326412918107
0.8438292964244521	0.47750865051903113	0.06766628219915417
